E,KE
181.71391, 231.36186
179.89658, 225.88329
180.78078, 227.39279
186.11972, 229.4068
170.78682, 218.70453
179.58568, 224.77438
175.44362, 216.85045
179.55762, 218.13954
187.81464, 232.34552
189.7177, 231.64995
185.76352, 227.848
170.23631, 209.52626
161.87529, 196.27843
164.59766, 210.42905
158.59763, 194.46974
175.40633, 214.56816
178.08298, 229.73767
178.62996, 218.33313
182.93169, 225.01195
176.18504, 218.22179
175.67258, 210.61484
180.65297, 216.03242
178.27794, 220.92293
163.24844, 210.09612
166.34598, 211.84888
172.51117, 214.0254
174.35066, 214.52554
181.24084, 224.28827
185.52293, 224.64412
184.49564, 225.6624
181.26633, 219.63829
182.50725, 230.77489
180.61362, 225.0966
179.88202, 219.74535
180.73552, 222.51381
181.10065, 225.05367
175.63977, 215.46046
165.58669, 217.38887
162.29364, 208.64432
162.93176, 206.28464
158.54218, 205.41199
163.48499, 205.89763
163.30208, 204.12776
154.87671, 207.33646
153.87062, 198.7923
156.10178, 202.23016
152.43445, 207.88268
150.15222, 202.54279
145.24124, 199.96968
145.71234, 192.88477
147.5891, 202.22238
156.85648, 210.64777
159.32065, 218.0666
162.23656, 213.2712
157.00772, 209.275
164.0182, 220.42543
159.28506, 223.9048
155.75969, 219.21503
156.93364, 213.83728
160.57956, 226.82637
154.92743, 216.0179
160.11185, 218.9512
144.52698, 213.55592
140.1625, 203.66782
149.01639, 206.28221
147.45319, 206.01443
148.59926, 201.4694
147.88196, 201.84744
156.52173, 204.94447
166.39015, 216.49474
156.15753, 205.22707
160.2327, 211.18198
157.15402, 215.28596
164.14758, 213.95303
158.2038, 210.72061
162.97092, 212.34143
158.6553, 207.0927
158.14026, 209.1033
155.19727, 200.68547
156.48102, 202.81836
156.40988, 200.75621
160.81151, 214.50928
154.76657, 205.40163
164.41737, 213.49911
159.81606, 205.77332
169.64003, 219.71619
171.03229, 223.27846
170.35089, 218.85683
166.86441, 227.17552
158.59207, 209.81508
161.85432, 216.6113
164.94153, 220.13641
160.65924, 209.68903
148.4022, 197.24106
152.53209, 208.42915
143.63455, 200.24196
137.78339, 197.6454
154.22028, 211.64482
145.48566, 207.42615
146.09947, 197.11646
150.32121, 207.84195
148.52802, 202.09009
137.65677, 197.12592
132.49844, 184.4549
140.2128, 206.63475
128.97365, 196.63278
131.8867, 190.9918
134.82724, 191.64095
137.55515, 197.88559
140.81967, 196.43904
147.71562, 202.22653
135.01271, 193.0933
135.11229, 194.96309
144.05623, 204.73018
147.73393, 209.62846
143.42654, 196.84402
136.69159, 193.49486
142.05615, 203.63606
141.44183, 208.27335
148.77713, 216.24957
136.71585, 204.1987
132.91216, 195.74954
132.0632, 198.3332
138.62025, 210.33998
129.80026, 198.68683
141.10762, 213.2024
137.87936, 205.14012
144.49744, 212.52638
134.28963, 194.19667
133.90306, 201.09277
138.98114, 200.2673
135.44238, 198.09348
138.79117, 196.16777
131.53241, 191.23004
131.03902, 191.53258
126.95549, 189.5017
155.04501, 216.72473
150.024, 213.34718
142.25238, 206.54314
141.06366, 207.3333
138.73839, 199.5974
130.27959, 196.55414
134.73386, 198.21376
137.18388, 197.48276
141.79668, 205.64015
134.90826, 203.01271
138.90451, 211.42384
134.02979, 205.58205
126.02973, 198.92407
117.981995, 199.18451
109.19002, 181.17107
107.72766, 186.23367
117.33172, 191.42801
115.867004, 191.98721
120.37825, 207.66153
122.92618, 205.17256
125.869675, 208.04211
125.58509, 198.27507
119.2842, 204.49835
122.00867, 207.39604
122.58061, 208.15773
129.1676, 209.17685
136.40797, 224.38876
133.88374, 210.39018
117.54271, 198.29779
122.393814, 210.9109
114.78301, 202.5732
115.17923, 192.3912
112.53208, 197.73557
108.84952, 188.3198
117.91176, 189.34993
118.59313, 196.28287
123.51534, 196.6771
120.85955, 206.15602
120.391304, 206.46555
107.09488, 187.25784
107.62006, 189.41869
112.060844, 200.17966
108.66658, 184.995
107.43265, 189.23627
96.55736, 189.20216
95.71522, 176.3306
94.44354, 180.92035
94.23908, 178.8934
93.78898, 193.7128
81.561295, 185.35347
79.99118, 189.86577
81.25737, 189.82849
76.61875, 178.8993
83.074394, 179.9422
87.17497, 179.13278
89.80116, 183.69913
92.87039, 181.4526
85.98966, 174.7626
84.30178, 172.02007
93.37877, 194.488
83.50667, 192.35504
95.35761, 203.2106
94.1661, 202.77669
102.904144, 207.80281
94.9886, 192.2028
94.8535, 193.22034
98.09304, 187.83548
99.67946, 197.84792
100.861374, 198.37112
97.6467, 198.77657
92.699295, 194.58633
90.38223, 190.96315
86.28292, 181.90105
87.094246, 190.44699
77.91106, 175.66135
89.179665, 186.82669
80.559265, 172.49484
88.0367, 186.71709
82.931694, 188.64049
76.55456, 179.69742
89.27575, 201.94377
81.1864, 185.47353
78.37591, 196.49492
74.586525, 179.76678
73.391884, 194.92009
73.76158, 183.39648
83.79199, 198.23756
76.09117, 184.63779
80.694435, 187.53648
75.16108, 188.30771
71.85874, 187.97105
65.94929, 179.80202
72.60956, 185.24648
66.21475, 192.6982
63.641663, 196.81494
71.87441, 194.4103
64.24539, 179.27423
66.83147, 189.51503
69.52956, 179.16682
67.58559, 179.49332
64.69616, 183.06544
71.89072, 192.64304
67.93817, 187.53403
67.10518, 184.28827
65.548325, 186.42058
55.084946, 180.93471
48.33226, 196.41269
53.302734, 182.47795
59.117996, 196.48015
58.38542, 187.07228
60.659286, 198.29216
58.87387, 199.08936
59.272614, 189.52115
63.030716, 188.00702
52.197388, 190.37552
52.36714, 185.10379
57.964706, 203.82121
52.549286, 192.64919
57.830536, 192.36992
54.947586, 189.38216
42.68045, 194.23714
44.601013, 192.749
40.402267, 195.45085
48.375595, 197.79424
46.45735, 188.10045
38.315567, 188.47377
47.27768, 201.57831
39.447357, 190.28546
44.85959, 203.37813
39.723404, 195.73932
23.777496, 176.24124
28.687653, 190.0958
29.095322, 177.58879
29.439285, 191.6347
37.337357, 197.84921
29.158096, 205.13766
26.94754, 199.69624
25.915298, 195.2667
22.563705, 216.61827
33.36966, 212.80602
22.191864, 202.44339
22.130127, 209.96277
24.332932, 210.44214
22.296509, 220.88173
21.462051, 202.84422
16.411972, 204.8897
14.883759, 198.9186
13.012848, 196.44707
15.462891, 196.56805
15.296097, 185.6053
16.530487, 200.45674
2.233429, 187.45903
4.8161316, 194.21916
3.885147, 186.7028
5.3220367, 188.04422
0.9068451, 185.7162
-5.2776794, 185.1312
-6.4172363, 198.32478
-6.5806274, 192.75777
-7.3787384, 200.30598
-15.787048, 198.74493
-22.043045, 190.37732
-26.419754, 181.40205
-15.271454, 196.81706
-14.285095, 185.9442
-18.812439, 185.77078
-21.878006, 182.70288
-15.512924, 195.1176
-12.073944, 203.47379
-11.554199, 195.77837
-3.6302795, 206.12476
-2.2245178, 203.27731
-21.958435, 175.68532
-18.304092, 184.54758
-21.612183, 180.86382
-17.516663, 198.16579
-16.714325, 190.32684
-6.169159, 198.35715
-23.78238, 185.91185
