E,KE
-645.6658, 422.1354
-648.24976, 394.32947
-653.54626, 389.75693
-657.0875, 399.28943
-662.752, 415.16144
-665.9496, 407.1954
-670.843, 394.79935
-674.8019, 396.40454
-678.48474, 368.22336
-683.85724, 360.1717
-685.95776, 372.7427
-690.0998, 360.8864
-692.9103, 362.8129
-698.897, 384.52588
-699.47107, 383.56723
-702.93945, 364.25708
-706.5005, 374.15445
-711.27, 354.36612
-714.5093, 346.27994
-716.01385, 355.7896
-719.2492, 374.83722
-724.4563, 372.01758
-728.2444, 365.94962
-732.31665, 385.02164
-736.6533, 380.92526
-738.1859, 351.9941
-742.5873, 361.92688
-745.69543, 356.9314
-748.3506, 358.36795
-750.94324, 369.52634
-754.25867, 379.6127
-758.8639, 348.39743
-764.13855, 368.60123
-766.2866, 347.8085
-769.2257, 351.44852
-772.6178, 369.69797
-775.4392, 372.40848
-780.842, 398.175
-783.3263, 359.56607
-784.0057, 387.80646
-789.64966, 377.4799
-793.1635, 393.01678
-795.8992, 419.01907
-799.1959, 402.25598
-803.4883, 371.84497
-806.74835, 406.04413
-811.1466, 384.69797
-813.49646, 407.7715
-819.3523, 391.37906
-820.0129, 386.91827
-824.99384, 396.32843
-827.1249, 410.40894
-830.6371, 385.06808
-835.623, 401.40436
-837.3762, 386.8652
-839.7606, 387.0698
-844.22363, 391.1936
-848.39984, 403.05292
-853.64746, 390.53464
-856.40576, 396.6078
-857.3989, 410.4207
-864.7919, 386.32175
-865.25964, 403.55676
-871.7595, 389.96872
-875.5601, 404.2658
-878.2118, 373.4374
-883.0038, 385.7466
-887.89624, 390.2279
-893.4573, 395.33768
-895.42676, 384.50272
-899.8596, 411.74295
-903.29675, 396.23563
-906.9711, 379.83136
-913.1935, 399.80618
-914.3775, 389.8117
-919.72894, 403.64313
-925.7993, 396.74783
-928.2386, 399.0927
-930.8943, 409.71457
-933.50854, 371.4126
-937.95624, 412.4344
-940.3262, 401.938
-946.06885, 399.1254
-947.46106, 414.1196
-952.8633, 378.23767
-956.24646, 428.931
-960.6804, 423.9536
-966.2919, 409.27048
-969.10846, 415.45123
-972.5869, 416.92947
-976.6245, 415.71164
-980.40375, 414.02826
-985.39, 432.04202
-988.69763, 408.85666
-991.84814, 394.40833
-996.61237, 422.46954
-1004.01074, 438.80078
-1007.12634, 450.3068
-1010.1516, 452.75974
-1016.416, 421.0234
-1019.7378, 417.2797
-1021.8116, 431.38922
-1027.752, 423.13962
-1033.2488, 443.53577
-1037.8281, 438.63828
-1040.0863, 439.18167
-1045.9452, 453.4106
-1051.7781, 438.7024
-1055.4141, 454.02048
-1062.9744, 420.73688
-1070.8015, 442.17236
-1072.6405, 406.22876
-1079.7871, 443.6344
-1082.2375, 439.84573
-1087.5415, 420.30286
-1093.9854, 420.3612
-1097.1377, 416.88785
-1102.2012, 425.55432
-1108.479, 431.63333
-1114.7124, 449.55154
-1118.2783, 416.31256
-1124.8655, 431.34076
-1126.4476, 424.60025
-1131.7295, 415.87897
-1136.2727, 385.75522
-1140.8699, 414.89505
-1145.9673, 408.87878
-1149.8706, 421.19562
-1151.5928, 413.2838
-1156.74, 405.94702
-1160.2625, 396.40216
-1161.9946, 405.81827
-1168.1357, 421.4663
-1169.9558, 414.09622
-1175.3745, 384.8649
-1179.9722, 410.62238
