E,KE
242.27214, 282.77274
243.67322, 290.07758
244.82248, 289.2583
240.98572, 281.8049
238.92401, 289.66953
239.37581, 283.67618
239.90358, 276.38177
233.57167, 279.86487
237.22647, 279.2195
234.42383, 273.86166
238.14027, 274.7536
238.63997, 276.607
238.3277, 271.2318
237.62329, 274.80435
241.95679, 282.2264
243.4505, 279.4014
241.71614, 281.38904
245.83672, 282.62262
240.87524, 283.40533
242.06958, 279.99783
241.65244, 281.3058
241.98123, 284.0796
245.92654, 286.7566
245.02773, 285.1332
238.5567, 276.3796
236.17172, 274.78055
237.0073, 278.0446
232.68834, 267.4459
230.9988, 267.4223
227.84097, 265.53107
223.6311, 261.67896
221.96545, 260.4386
222.27953, 260.70837
221.54378, 255.68741
223.19214, 255.76071
228.99869, 264.53467
224.73607, 268.42783
229.30287, 272.13666
227.10123, 269.18915
227.43657, 270.60608
226.2936, 266.24814
222.8405, 266.69205
222.83568, 264.09155
222.44104, 268.60455
220.6739, 261.6688
217.88452, 258.3132
217.84145, 254.94249
217.03362, 259.57617
221.32062, 266.70178
220.66791, 255.24754
219.81027, 255.65453
220.4638, 257.61484
222.24881, 259.51013
221.75179, 262.88953
223.67789, 262.63348
221.14359, 258.3174
226.31866, 268.24893
223.24364, 262.23038
223.42639, 267.6211
224.91513, 269.0752
226.83952, 272.10074
226.63342, 269.63293
223.151, 266.17093
224.9358, 270.41193
229.77872, 273.27112
224.80185, 268.46585
228.559, 269.67426
225.993, 266.80685
230.2524, 274.35107
227.43085, 268.07346
223.41534, 265.069
226.80476, 266.12595
230.8707, 265.24054
223.59584, 259.19995
227.8782, 266.54037
231.11768, 269.83182
227.35263, 266.36502
226.6215, 267.84067
229.01884, 268.6198
230.43834, 271.04468
226.71681, 264.4382
228.43051, 268.2762
231.75314, 270.84402
228.1485, 268.28918
228.3932, 273.20483
222.7684, 268.15784
222.28223, 269.84885
219.99335, 265.2687
214.44833, 267.2627
212.57068, 256.4064
209.38652, 253.49648
207.3378, 248.64587
205.56635, 250.5004
210.61961, 258.7779
212.42883, 260.63138
207.09114, 254.23993
206.70776, 255.6899
205.7145, 254.38782
205.89583, 255.46179
205.86292, 247.9225
209.9875, 254.555
207.2225, 245.46185
210.73305, 252.88646
215.67723, 256.78198
215.8686, 255.97359
215.63173, 264.56137
215.66682, 258.87723
214.60262, 263.0999
210.28717, 258.8454
217.20935, 263.16263
214.19534, 261.282
209.25836, 256.5422
213.46431, 261.50424
211.60771, 259.9835
210.82585, 256.19836
211.29169, 255.15741
204.83533, 253.63077
207.74251, 255.68648
203.6698, 259.4452
205.53172, 255.71869
206.28769, 257.89084
205.01639, 253.69635
201.86172, 250.12654
209.1325, 263.0231
210.37686, 266.28644
211.14374, 268.35938
204.28407, 258.55777
205.97273, 258.26117
201.07962, 258.7179
199.44005, 253.6562
200.40958, 258.53217
200.68481, 253.40428
198.16663, 245.65495
197.73627, 247.91702
191.63849, 242.25969
188.21797, 241.37303
189.26672, 241.91356
191.92462, 250.8077
191.27919, 248.08864
193.02373, 247.97903
189.96548, 236.8727
188.27904, 235.96938
189.1807, 239.12563
190.27762, 240.34596
186.54428, 234.43004
188.14095, 243.44608
195.82866, 246.3496
195.28964, 240.20503
192.57442, 239.93942
193.94435, 246.9136
195.37424, 239.67223
192.29855, 240.60765
192.34045, 245.03754
192.66553, 237.59674
197.41623, 250.86168
199.04828, 248.07948
201.22098, 254.81886
204.27226, 255.1791
202.30411, 253.23431
209.35251, 259.51224
205.72595, 252.97256
206.98233, 257.51407
205.16188, 256.33798
205.68428, 258.03043
205.16052, 259.98083
198.42387, 258.46622
200.06372, 256.1195
198.36078, 255.58502
198.91312, 254.59167
193.73232, 257.10468
186.60872, 247.55614
187.02028, 246.628
185.99597, 243.21974
190.4794, 251.52484
187.32292, 246.49886
189.73854, 246.71751
184.52524, 237.59187
186.32211, 242.69958
184.55566, 236.15489
187.05035, 243.40904
184.99806, 237.63348
184.58835, 236.59604
182.88544, 240.21017
180.97008, 236.69722
183.89757, 239.09569
186.77582, 240.93155
184.61374, 241.36957
185.38931, 246.32925
189.8958, 259.43143
187.98636, 253.06578
189.87433, 256.38803
189.37904, 249.19872
189.24245, 247.40442
190.19096, 260.8425
191.48103, 255.33893
191.06433, 258.59595
186.66089, 255.65656
184.52298, 253.01752
181.37437, 243.8876
185.57477, 244.83566
189.97914, 252.03261
189.10736, 247.85497
189.59195, 255.66125
190.37091, 260.09048
189.21106, 250.26878
188.2023, 259.86502
185.32468, 246.53958
182.36348, 247.55988
180.99564, 248.18369
181.11081, 250.18307
177.5336, 242.51062
176.75845, 247.00978
174.54893, 240.78355
