E,KE
-2943.0872, 335.1941
-2945.6897, 315.97977
-2948.667, 307.14984
-2956.028, 300.87695
-2958.4636, 305.24774
-2961.1274, 321.8301
-2967.3008, 323.9651
-2967.474, 311.16943
-2972.4583, 312.29514
-2977.5024, 316.20596
-2978.318, 316.2371
-2984.4878, 302.0242
-2987.342, 319.51926
-2991.481, 309.72614
-2994.0232, 304.85898
-2994.7043, 284.22705
-2999.5354, 312.2537
-3004.6445, 279.32367
-3008.6194, 278.39935
-3011.0874, 291.56808
-3013.8936, 305.911
-3017.097, 309.06204
-3020.3936, 296.83197
-3022.8286, 286.0951
-3027.2764, 291.22897
-3029.3833, 279.00647
-3033.6292, 278.38034
-3037.6396, 281.5757
-3039.2449, 287.83572
-3044.2803, 280.2944
-3046.9158, 272.47098
-3048.662, 298.04944
-3052.4204, 293.31363
-3054.825, 274.5004
-3059.4287, 282.07043
-3062.2673, 266.39526
-3063.3604, 273.50525
-3066.1992, 286.15198
-3071.5005, 276.3662
-3073.555, 284.30173
-3076.909, 279.89545
-3080.47, 271.25455
-3081.1338, 277.55435
-3085.682, 271.2985
-3089.3467, 282.14795
-3091.2737, 278.99582
-3094.3445, 286.1495
-3097.0037, 263.22552
-3099.3818, 263.13788
-3101.6194, 273.30313
-3103.523, 257.4351
-3109.7407, 274.97974
-3111.1301, 252.78056
-3113.3254, 273.14017
-3116.2634, 262.7971
-3119.3792, 261.55228
-3122.271, 256.88977
-3123.6663, 260.09988
-3127.1167, 253.80289
-3128.3115, 264.05603
-3131.4626, 264.546
-3135.5298, 251.15034
-3137.1147, 260.80383
-3139.3096, 259.89038
-3141.5015, 252.2894
-3144.5107, 256.02682
-3147.8333, 243.6141
-3148.2737, 262.8292
-3151.6284, 246.9465
-3154.4797, 240.88754
-3155.8286, 249.14377
-3157.2205, 246.02211
-3161.2034, 242.14478
-3164.016, 239.24527
-3164.2866, 236.01666
-3167.1824, 245.83463
-3169.2908, 243.7099
-3173.0176, 242.76965
-3172.702, 239.95602
-3176.8662, 242.13712
-3179.2524, 233.43152
-3179.9648, 235.6929
-3183.8716, 229.83548
-3186.406, 226.42415
-3186.838, 237.78679
-3189.4495, 247.37564
-3191.772, 228.16493
-3195.0708, 228.26439
-3195.3196, 245.30978
-3197.374, 237.30743
-3198.417, 223.5017
-3203.124, 230.39691
-3204.825, 237.00264
-3206.2273, 229.23439
-3206.7822, 232.42381
-3209.5918, 230.39001
-3212.6038, 234.76767
-3213.978, 224.63367
-3216.4465, 223.83595
-3219.3552, 222.70432
-3219.9202, 220.38005
-3221.986, 222.06982
-3225.1448, 213.6616
-3225.597, 226.46297
-3227.792, 229.2793
-3228.847, 217.55147
-3231.0828, 220.08228
-3234.371, 213.89696
-3236.2551, 228.70976
-3238.0527, 209.98631
-3237.5981, 207.94484
-3241.9434, 205.87083
-3242.2004, 220.69872
-3243.531, 210.53345
-3244.8328, 214.94016
-3247.5066, 210.4082
-3249.877, 207.9939
