E,KE
-510.01276, 475.823
-515.13367, 494.5685
-524.00305, 480.38553
-529.3589, 499.32236
-537.17566, 489.35635
-542.8994, 494.96237
-551.14294, 499.3127
-557.4021, 495.07913
-565.9344, 504.5467
-572.31793, 520.3576
-580.1767, 507.53546
-586.714, 505.53012
-594.7543, 500.50864
-600.224, 489.16324
-610.2925, 472.25366
-615.94415, 513.46014
-622.7897, 516.78174
-631.6887, 508.56406
-638.3078, 524.3846
-646.6091, 515.2979
-653.0768, 511.91013
-660.51276, 483.83527
-667.2583, 507.57944
-677.8017, 511.1977
-686.7768, 514.0755
-695.6089, 523.14624
-701.5851, 543.5962
-712.342, 526.44916
-718.2695, 532.95294
-728.5352, 524.6431
-738.00433, 529.47455
-747.0549, 540.8885
-756.4539, 552.2393
-766.084, 549.5652
-775.36884, 543.74603
-783.4199, 546.63684
-790.90326, 554.0573
-800.7986, 561.22375
-810.7805, 581.6643
-820.7395, 583.62756
-831.93396, 598.79724
-840.0173, 575.27313
-852.5206, 588.4946
-862.09094, 594.48987
-870.35504, 606.5441
-879.60486, 577.9811
-890.3679, 601.7739
-901.17584, 604.5914
-911.0227, 577.0027
-920.38904, 599.74976
-931.9372, 613.73126
-940.10956, 609.4555
-954.1094, 607.8086
-961.25146, 619.9813
-973.5874, 607.0464
-984.68585, 609.7327
-994.86475, 607.0648
-1005.85596, 583.3541
-1014.3364, 604.1179
-1028.9125, 582.5563
-1037.7053, 574.63275
-1046.3438, 587.34564
-1058.8147, 599.06757
-1070.2001, 623.0133
-1080.918, 619.17596
-1091.9154, 592.8689
-1102.777, 578.81384
-1110.8159, 610.479
-1122.3522, 620.81335
-1137.5862, 633.4711
-1146.6804, 613.37067
-1156.7217, 630.2525
-1168.9232, 614.0869
-1178.721, 609.7918
-1193.6855, 602.7693
-1201.7856, 637.217
-1214.8763, 604.9895
-1227.4147, 613.76843
-1234.9968, 602.6589
-1251.2773, 615.9971
-1256.6903, 614.6371
-1271.8801, 592.0571
-1279.3977, 605.04425
-1288.2151, 613.65045
-1302.471, 593.1683
-1310.3945, 619.92426
-1323.5376, 597.56854
-1333.854, 663.28033
-1346.4128, 614.72906
-1358.2524, 615.97
-1368.7983, 614.1662
-1376.1998, 600.45105
-1388.5698, 599.4344
-1398.9414, 594.8654
-1410.4834, 623.1174
-1424.885, 615.102
-1433.9939, 624.8855
-1444.7139, 598.9348
-1458.3386, 656.52734
-1472.2383, 639.8676
-1483.2651, 651.986
-1495.6854, 648.6566
-1507.6384, 651.6304
-1520.0975, 650.6156
-1541.4807, 625.8732
-1560.5049, 658.6005
-1578.7394, 641.0575
-1593.7355, 628.3063
-1612.3848, 642.2153
-1631.4231, 633.9626
-1649.1758, 621.6364
-1666.9473, 615.0796
-1682.3518, 598.6626
-1698.0524, 594.2106
-1713.4634, 619.795
-1729.1306, 610.86786
-1749.1628, 604.57684
-1765.8096, 597.2297
-1782.8284, 591.13947
-1798.4019, 637.7586
-1814.0002, 605.61163
-1831.0386, 614.63556
-1846.5859, 615.305
-1868.593, 623.7334
-1882.2388, 637.72363
-1900.8633, 648.2089
-1922.2003, 661.2379
-1938.6776, 632.5697
-1954.9065, 622.883
-1976.2852, 616.7012
-1993.3083, 627.7507
-2008.1982, 648.8389
-2028.1062, 621.2266
-2048.0552, 642.68634
-2063.5122, 613.3502
-2084.4443, 619.5276
-2102.0903, 640.55176
-2120.33, 658.43567
-2139.163, 651.5447
-2155.719, 645.2014
-2172.968, 661.5162
-2194.424, 654.4543
-2215.0188, 624.311
