E,KE
52.354572, 102.046326
51.855762, 105.66333
51.41377, 107.21473
50.834316, 106.548355
50.612415, 102.41261
50.440483, 105.16757
50.037525, 105.830025
49.732647, 108.76504
49.309444, 109.99025
49.143997, 112.19119
48.308136, 108.90275
48.050854, 111.099754
47.869812, 115.94654
46.59191, 113.217674
46.62033, 111.73222
46.279816, 114.97133
45.84086, 117.60885
44.64937, 116.99052
44.45051, 116.18349
43.866158, 116.335434
43.235672, 116.10707
42.608383, 115.1919
42.429832, 117.637215
41.327248, 114.881516
41.101265, 115.719444
40.44187, 113.97626
39.776314, 114.79522
39.13266, 117.00703
38.696228, 115.05825
37.59562, 119.02305
37.126213, 117.27686
36.419556, 116.773796
35.723427, 117.737785
35.100067, 119.408745
34.212128, 119.18387
33.271957, 116.71338
32.74771, 118.93426
32.155838, 115.393265
31.44571, 124.64595
31.083168, 121.40695
30.094452, 116.45133
30.188225, 116.29365
29.924751, 118.144135
29.75312, 116.15537
29.465714, 118.87458
29.224709, 118.18456
29.056107, 122.27444
28.886528, 122.45412
28.222328, 123.2403
27.724136, 126.01089
27.224625, 118.940285
27.061966, 125.39693
26.504005, 124.19619
25.197662, 127.30272
25.16372, 127.60265
24.560188, 128.82826
23.513, 130.10056
23.184265, 126.32986
22.179962, 130.71335
21.636482, 127.64015
21.045189, 124.36876
20.425812, 127.21206
20.068062, 124.11628
19.683723, 125.050964
18.831917, 127.895355
18.39672, 128.89111
17.724777, 130.00842
17.10463, 128.31049
16.745796, 130.71242
15.91053, 131.22847
15.342323, 134.52425
14.607994, 130.40044
13.944099, 135.14288
13.344688, 135.09346
12.425713, 138.66179
11.348961, 134.98007
10.218773, 134.88866
9.725098, 136.32468
8.802277, 138.60521
8.025223, 141.20471
6.913727, 136.24693
5.875, 138.06653
5.148468, 146.88443
4.3460693, 142.22781
3.6311493, 139.01546
2.580429, 141.28734
1.5381317, 138.58095
0.6995392, 141.25786
-0.14248657, 140.72359
-1.1665192, 147.25975
-1.8127289, 145.68893
-2.7650452, 144.07661
-3.949524, 142.13876
-4.449051, 143.24373
-5.4652405, 146.78255
-6.428299, 139.89594
-7.258026, 142.58418
-7.681885, 140.83797
-8.652756, 147.54984
-9.52742, 143.30786
-10.635025, 143.7407
-11.234894, 145.87608
-11.703491, 147.71239
-11.857758, 147.67113
-12.407318, 148.12242
-12.689331, 159.59929
-13.460815, 158.56793
-14.529694, 165.79546
-15.629105, 162.79602
-16.444595, 168.31163
-17.32869, 165.62079
-18.891403, 171.71915
-19.284698, 172.39087
-20.322098, 170.26144
-21.285172, 172.05618
-22.430756, 171.16063
-23.918457, 174.02974
-24.996231, 162.70403
-26.56865, 162.24759
-27.511963, 159.43274
-28.694199, 162.76132
-30.388351, 168.30925
-31.395065, 165.90129
-32.339844, 166.71599
-34.11325, 170.05865
-34.685593, 165.46222
-36.23636, 170.31863
-37.5896, 166.82254
-39.079147, 168.13165
-40.21982, 172.20961
-41.723953, 178.03862
-43.19394, 171.8302
-44.590088, 173.87965
-46.003998, 165.25145
-47.636627, 162.1205
-49.5858, 169.5156
-50.72348, 164.41069
-52.016373, 166.6574
-53.759476, 164.52072
-54.566055, 167.99619
-56.033966, 164.29202
-57.06427, 163.3055
-58.4433, 164.58682
-59.644882, 166.79803
-60.416245, 167.16356
-61.114655, 174.4324
-62.699783, 165.4272
-63.695023, 162.07114
-64.77872, 173.65738
-65.869644, 168.34557
-66.66034, 167.7044
-67.63928, 171.93579
-68.464874, 173.9283
-68.7623, 168.0812
-69.88431, 170.28001
-70.090515, 170.12337
