E,KE
-920.95776, 395.17386
-926.65356, 396.2233
-932.678, 418.98193
-939.47107, 391.66464
-945.61194, 393.2181
-953.7958, 361.20273
-959.4958, 374.90643
-965.27014, 371.19913
-970.2584, 392.53116
-977.6926, 389.3787
-984.75903, 384.94406
-991.05237, 375.80283
-994.187, 404.4659
-1001.7051, 374.1326
-1007.874, 390.15405
-1014.38745, 399.2931
-1020.0028, 366.0922
-1026.9265, 382.8105
-1030.9971, 389.72
-1038.6068, 408.57193
-1041.873, 387.68536
-1047.5011, 365.33777
-1048.8662, 400.6656
-1055.0653, 378.02475
-1058.0061, 388.92462
-1062.737, 403.11725
-1069.4683, 393.40326
-1072.4083, 391.3666
-1078.6947, 404.44925
-1085.7656, 396.35074
-1090.8899, 398.05075
-1097.1467, 441.56058
-1104.0457, 419.54355
-1110.2113, 403.05997
-1114.6108, 397.3539
-1119.8057, 396.77213
-1129.5653, 418.81226
-1136.8416, 388.8155
-1141.2058, 405.02435
-1149.0022, 412.71808
-1156.4294, 392.8575
-1161.6055, 410.89438
-1168.6278, 410.8827
-1176.2449, 426.68176
-1184.1453, 402.8432
-1188.6874, 420.54776
-1195.765, 386.8362
-1201.9995, 429.57782
-1210.5292, 414.2805
-1217.4275, 391.9732
-1222.121, 405.64938
-1229.3209, 419.40646
-1235.8442, 421.6457
-1242.283, 432.3764
-1251.7577, 424.54868
-1256.0437, 411.03653
-1261.8419, 441.35666
-1270.9249, 428.29477
-1274.8264, 453.72324
-1283.4877, 440.77078
-1290.0177, 414.90707
-1297.2747, 418.05588
-1306.3939, 436.00293
-1311.1412, 447.85733
-1317.4679, 437.72595
-1324.9625, 452.90244
-1332.8251, 428.81152
-1339.297, 411.4601
-1343.6243, 435.6152
-1353.4194, 435.52985
-1358.2975, 446.01627
-1365.609, 456.21082
-1373.8136, 414.04916
-1380.8436, 442.98203
-1389.6726, 417.1508
-1396.4333, 427.23062
-1402.2578, 427.3693
-1407.7847, 413.9439
-1416.1338, 440.42444
-1423.835, 426.8926
-1431.3253, 415.50293
-1442.211, 417.62552
-1446.135, 433.31122
-1453.2269, 430.0034
-1461.6615, 396.6586
-1467.0553, 447.0966
-1474.875, 440.3808
-1480.7168, 439.43558
-1488.0577, 434.10867
-1494.8196, 432.02884
-1501.2354, 423.88745
-1507.1245, 393.0254
-1513.947, 418.46094
-1521.5752, 414.37854
-1524.869, 436.53247
-1530.575, 403.40625
-1537.5443, 408.7566
-1542.6273, 430.9851
-1551.4738, 442.86795
-1556.1426, 408.02374
-1563.3733, 452.03473
-1572.6229, 438.53305
-1581.9501, 445.79953
-1587.0952, 461.66455
-1591.9446, 445.7931
-1599.4463, 448.3844
-1607.2557, 409.88525
-1616.7557, 434.07968
-1623.6514, 423.96133
-1630.576, 446.704
-1638.9578, 435.1294
-1645.0781, 442.70413
-1650.0763, 431.69055
-1660.6973, 455.51642
-1669.5785, 429.5858
-1675.0134, 439.3542
-1682.1432, 431.8749
